Time,Flux,Flux_err
2459085.1481998777,6259.2007,11.824048
2459085.149588742,6268.5527,11.824757
2459085.150977605,6286.4385,11.828854
2459085.15236647,6262.6953,11.829079
2459085.153755334,6289.7695,11.840236
2459085.1551441983,6302.2227,11.853134
2459085.1565330625,6277.498,11.82978
2459085.1579219266,6275.9487,11.832075
2459085.1593107907,6301.193,11.842864
2459085.160699655,6276.376,11.832632
2459085.162088519,6287.523,11.840436
2459085.163477383,6284.9478,11.846062
2459085.164866247,6278.4517,11.843535
2459085.166255112,6287.147,11.847221
2459085.1676439755,6294.021,11.852461
2459085.16903284,6276.7363,11.843431
2459085.170421704,6275.0356,11.83845
2459085.171810568,6288.8843,11.847535
2459085.173199432,6284.426,11.852676
2459085.174588297,6287.3716,11.853828
2459085.1759771607,6280.7515,11.848988
2459085.1773660243,6299.3984,11.860098
2459085.178754889,6284.2485,11.858354
2459085.180143753,6286.066,11.849035
2459085.181532617,6283.396,11.842553
2459085.1829214813,6286.667,11.859609
2459085.184310345,6279.7104,11.846303
2459085.1856992096,6281.4165,11.853501
2459085.1870880737,6283.4023,11.849497
2459085.188476938,6279.3975,11.862267
2459085.189865802,6285.201,11.855856
2459085.191254666,6260.1963,11.844449
2459085.19264353,6296.8633,11.872271
2459085.1940323943,6279.848,11.868128
2459085.1954212585,6268.088,11.853064
2459085.1968101226,6299.8657,11.870398
2459085.1981989867,6278.653,11.860599
2459085.199587851,6280.1875,11.866309
2459085.200976715,6272.9478,11.859816
2459085.202365579,6280.2007,11.876397
2459085.203754443,6274.912,11.863373
2459085.205143308,6301.784,11.874111
2459085.2065321715,6285.471,11.869372
2459085.207921036,6282.809,11.87613
2459085.2093099,6318.4824,11.884585
2459085.210698764,6279.3003,11.865231
2459085.212087628,6281.881,11.864453
2459085.213476492,6260.936,11.857931
2459085.214865356,6301.3306,11.882308
2459085.2162542203,6273.3047,11.875504
2459085.2176430845,6299.9937,11.880583
2459085.2190319486,6286.059,11.878137
2459085.2204208127,6292.271,11.875113
2459085.221809677,6286.307,11.873137
2459085.223198541,6291.6167,11.88096
2459085.224587405,6295.8286,11.881472
2459085.225976269,6268.0903,11.874782
2459085.2273651334,6284.189,11.869739
2459085.228753997,6286.2505,11.881833
2459085.2301428616,6256.7085,11.860583
2459085.2315317257,6280.294,11.87999
2459085.23292059,6283.7964,11.872485
2459085.234309453,6304.363,11.889523
2459085.235698318,6280.77,11.873264
2459085.2370871822,6281.2476,11.878334
