Time,Phase,Normalised flux,Flux uncertainty,Best fit curve
2458326.8875832227,0.0707372081946005,1.0002464090986427,0.0018879765233788238,1.0
2458326.8889721185,0.07123349423432046,1.0002959452384725,0.0018912290055964958,1.0
2458326.8903610143,0.07172978027392674,1.0005044232800817,0.0018885520713190814,1.0
2458326.8917499105,0.07222606647997054,1.0029245208894069,0.001888627019822358,1.0
2458326.8931388063,0.07272235251957682,1.0006746141934868,0.0018875859112632133,1.0
2458326.8945277026,0.07321863872562062,1.00311291158058,0.0018881523459682718,1.0
2458326.8959165984,0.0737149247652269,1.000798022822526,0.0018879727523849483,1.0
2458326.897305494,0.07421121080483317,0.9990675540627364,0.0018860710715984511,1.0
2458326.8986943904,0.07470749701087698,0.9979135233638377,0.001886919388095708,1.0
2458326.9000832867,0.07520378321692078,0.9971567928045991,0.00188754631582752,1.0
2458326.9014721825,0.07570006925652706,1.0029315281354167,0.0018889272852096997,1.0
2458326.9028610787,0.07619635546257086,0.9970145428642286,0.0018862901034927236,1.0
2458326.9042499745,0.07669264150217714,0.9990607598703294,0.0018851522060907729,1.0
2458326.905638871,0.07718892770822094,1.0006861284694963,0.001886642377170599,1.0
2458326.9070277666,0.07768521374782722,0.9987647618516445,0.0018867460795021767,1.0
2458326.9084166624,0.0781814997874335,0.9997732005854372,0.0018860784564614574,1.0
2458326.9098055586,0.0786777859934773,1.001885215186486,0.0018848774734744635,1.0
2458326.9111944544,0.07917407203308358,0.9970612509749629,0.001883840214471567,1.0
2458326.9125833507,0.07967035823912738,0.9981190889704166,0.0018844072776756044,1.0
2458326.9139722465,0.08016664427873366,1.0025924049040917,0.0018856686751269798,1.0
2458326.9153611427,0.08066293048477746,0.996784854744388,0.001882649051781124,1.0
2458326.9167500385,0.08115921652438374,0.997866009294572,0.001881862956682814,1.0
2458326.9181389348,0.08165550273042754,1.0000355457491776,0.0018848957785072345,1.0
2458326.9195278306,0.08215178877003382,1.002667353425789,0.0018851686256266059,1.0
2458326.920916727,0.08264807497607762,1.0013013207423072,0.0018858817362809492,1.0
2458326.9223056226,0.0831443610156839,0.9995407894723075,0.0018830179806819496,1.0
2458326.923694519,0.0836406472217277,0.9966896498581008,0.0018798905697611503,1.0
2458326.9250834147,0.08413693326133398,0.9993332670676913,0.0018809789728684845,1.0
2458326.9264723104,0.08463321930105394,1.0013407906827716,0.0018840248360467247,1.0
2458326.9278612062,0.08512950534066022,0.9997709397552506,0.0018831168121464384,1.0
2458326.9292501025,0.08562579154670402,1.0004064862555007,0.0018827533826116809,1.0
2458326.9306389983,0.0861220775863103,1.000082152199976,0.0018825491204434216,1.0
2458326.9320278945,0.0866183637923541,0.9994301447111573,0.0018824240491465485,1.0
2458326.9334167903,0.08711464983196038,0.9981386025962962,0.0018816307263099772,1.0
2458326.9348056866,0.08761093603800418,0.9975211201462313,0.0018801195005143459,1.0
2458326.9361945824,0.08810722207761046,0.9964937251722007,0.001880934349440957,1.0
2458326.937583478,0.08860350811721673,1.0007443648610757,0.001882483285175344,1.0
2458326.9389723744,0.08909979432326054,0.998657576739537,0.0018805063416360804,1.0
2458326.94036127,0.08959608036286681,0.9994602914729862,0.0018814299208861037,1.0
2458326.9417501665,0.09009236656891062,0.9963125546693511,0.0018816742498642912,1.0
2458326.9431390623,0.0905886526085169,0.9985987045633955,0.0018790941044296828,1.0
2458326.9445279585,0.0910849388145607,0.9974775360257544,0.0018800508370008617,1.0
2458326.9459168543,0.09158122485416698,0.9991963289110679,0.0018794187241524707,1.0
2458326.9473057506,0.09207751106021078,0.9993149264797593,0.0018796251860671578,1.0
2458326.9486946464,0.09257379709981706,0.9978501567927986,0.0018789924447197874,1.0
2458326.950083542,0.09307008313942333,0.9989201337115938,0.0018808597151871698,1.0
2458326.9514724384,0.09356636934546714,1.0034542186763704,0.0018793984550603898,1.0
2458326.952861334,0.09406265538507341,1.0009762450271906,0.0018796619532574445,1.0
2458326.9542502305,0.09455894159111722,1.002940810922426,0.00188166670787654,1.0
2458326.9556391262,0.0950552276307235,1.0006359777618798,0.0018798115360145083,1.0
2458326.9570280225,0.0955515138367673,0.9999311875247193,0.0018791523977100093,1.0
2458326.9584169183,0.09604779987637357,1.0019893361606218,0.0018795818196375887,1.0
2458326.959805814,0.09654408591609354,1.0000691279051548,0.0018793697012320885,1.0
